8471695,2021,Tuukka Rask,BOS,G,5on5,4,9397.0,5.64,11.0,117.0,4.57,2.0,15.54,9.0,70.71,69.0,2.54,4.0,35.83,31.0,29.38,36.0,5.58,68.0,20.0,5.0,1.63,2.65,1.37,3.0,5.0,3.0,24.0,2.0,1.0
8471695,2021,Tuukka Rask,BOS,G,4on5,4,1096.0,2.26,2.0,24.0,1.01,0.0,2.03,1.0,11.26,8.0,0.08,0.0,6.6,4.0,3.8,9.0,2.25,12.0,0.0,4.0,0.08,0.0,2.18,0.0,0.0,2.0,8.0,0.0,0.0
8471695,2021,Tuukka Rask,BOS,G,5on4,4,779.0,0.45,1.0,6.0,0.17,0.0,0.39,0.0,3.16,4.0,0.5,0.0,0.9,1.0,2.02,2.0,0.45,2.0,1.0,1.0,0.02,0.09,0.34,0.0,0.0,1.0,2.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,other,2,157.0,0.56,1.0,7.0,0.43,0.0,0.97,1.0,4.78,5.0,0.0,0.0,3.39,2.0,1.46,3.0,0.56,4.0,3.0,0.0,0.12,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,all,2,7029.0,5.08,6.0,95.0,3.85,5.0,12.8,12.0,54.73,50.0,1.75,1.0,31.68,28.0,22.68,27.0,4.87,59.0,16.0,3.0,1.96,2.29,0.82,3.0,2.0,1.0,17.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,5on5,2,5564.0,2.85,3.0,72.0,2.44,3.0,9.47,9.0,38.13,34.0,1.34,1.0,22.53,21.0,16.37,19.0,2.83,47.0,6.0,2.0,1.51,0.81,0.53,2.0,0.0,1.0,17.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,4on5,2,412.0,1.46,1.0,12.0,0.86,2.0,1.98,1.0,8.98,8.0,0.02,0.0,4.83,4.0,2.58,4.0,1.27,5.0,6.0,1.0,0.22,0.95,0.29,0.0,1.0,0.0,0.0,0.0,0.0
8480981,2021,Joel Hofer,STL,G,5on4,2,896.0,0.21,1.0,4.0,0.12,0.0,0.38,1.0,2.85,3.0,0.4,0.0,0.93,1.0,2.28,1.0,0.21,3.0,1.0,0.0,0.12,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8478024,2021,Ville Husso,STL,G,other,38,4377.0,8.1,9.0,118.0,4.87,3.0,12.58,16.0,64.16,63.0,1.15,0.0,38.42,33.0,20.8,24.0,7.32,55.0,25.0,7.0,2.26,3.27,2.58,3.0,3.0,3.0,31.0,0.0,0.0
8478024,2021,Ville Husso,STL,G,all,38,133356.0,107.43,91.0,2109.0,83.2,88.0,263.7,249.0,1176.03,1175.0,33.46,30.0,666.15,530.0,480.26,654.0,103.79,1212.0,335.0,92.0,39.08,40.29,28.05,36.0,32.0,23.0,470.0,0.0,0.0
8478024,2021,Ville Husso,STL,G,5on5,38,108330.0,84.26,67.0,1699.0,64.87,75.0,221.14,200.0,952.35,949.0,26.32,26.0,533.23,426.0,394.63,541.0,81.72,985.0,275.0,69.0,32.75,32.98,18.54,30.0,25.0,12.0,370.0,0.0,0.0
8478024,2021,Ville Husso,STL,G,4on5,38,9792.0,12.35,14.0,246.0,11.79,9.0,25.9,31.0,129.66,127.0,0.91,1.0,84.97,63.0,43.72,62.0,12.06,145.0,25.0,13.0,3.16,2.9,6.29,2.0,4.0,8.0,63.0,0.0,0.0
8478024,2021,Ville Husso,STL,G,5on4,38,10857.0,2.71,1.0,46.0,1.67,1.0,4.09,2.0,29.86,36.0,5.08,3.0,9.53,8.0,21.11,27.0,2.68,27.0,10.0,3.0,0.9,1.16,0.65,1.0,0.0,0.0,6.0,0.0,0.0
8477457,2021,Zach Fucale,WSH,G,other,4,562.0,0.89,2.0,16.0,0.3,0.0,0.92,0.0,4.82,4.0,0.14,0.0,3.01,1.0,1.7,3.0,0.88,5.0,1.0,1.0,0.25,0.09,0.55,1.0,0.0,1.0,9.0,0.0,0.0
8477457,2021,Zach Fucale,WSH,G,all,4,10295.0,7.39,5.0,142.0,5.35,7.0,16.72,16.0,72.4,66.0,2.48,2.0,40.83,30.0,29.24,43.0,7.11,72.0,22.0,8.0,2.34,2.64,2.42,3.0,0.0,2.0,40.0,0.0,0.0
8477457,2021,Zach Fucale,WSH,G,5on5,4,7952.0,5.17,2.0,105.0,3.87,5.0,13.21,14.0,55.61,53.0,1.9,1.0,31.53,21.0,23.31,37.0,5.05,55.0,20.0,4.0,1.77,2.41,1.0,2.0,0.0,0.0,26.0,0.0,0.0
8477457,2021,Zach Fucale,WSH,G,4on5,4,736.0,1.28,1.0,18.0,1.1,2.0,2.28,2.0,9.91,8.0,0.1,1.0,5.49,8.0,2.53,0.0,1.14,9.0,1.0,3.0,0.27,0.14,0.88,0.0,0.0,1.0,5.0,0.0,0.0
8477457,2021,Zach Fucale,WSH,G,5on4,4,1045.0,0.05,0.0,3.0,0.08,0.0,0.31,0.0,2.06,1.0,0.33,0.0,0.8,0.0,1.71,3.0,0.05,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,other,64,5928.0,16.39,15.0,175.0,7.88,7.0,19.08,15.0,102.96,100.0,2.13,0.0,56.34,57.0,35.96,43.0,15.12,69.0,44.0,26.0,2.66,5.28,8.45,1.0,5.0,9.0,36.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,all,64,227013.0,204.73,191.0,3670.0,147.1,175.0,468.01,398.0,2050.58,2091.0,64.46,56.0,1132.42,958.0,820.84,1058.0,195.19,2013.0,619.0,208.0,59.1,76.96,68.66,51.0,77.0,63.0,830.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,5on5,64,184977.0,140.17,132.0,2894.0,108.66,127.0,379.39,329.0,1593.28,1610.0,49.56,42.0,876.22,727.0,651.73,850.0,134.94,1609.0,473.0,126.0,47.38,59.07,33.72,45.0,58.0,29.0,686.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,4on5,64,16893.0,39.41,38.0,490.0,26.07,33.0,58.14,46.0,280.28,293.0,1.81,0.0,173.75,155.0,86.27,107.0,36.54,272.0,76.0,45.0,6.79,9.26,23.35,4.0,10.0,24.0,97.0,0.0,0.0
